"628651,""[OSX] show notification bar offering to restart in 32-bit mode when content tries to use a 32-bit plugin using carbon based NPAPI"",""major""";;
"135079,""On multiple/dual/secondary monitor setup, highlighting/hover on items broken"",""major""";;
"629227,""Logging into chase.com requires an extra step since Firefox 3.6"",""major""";;
"660389,""Some addons stopped working after applying bug 592943"",""major""";;
"633409,""modified iterators are reused after delete suppression"",""major""";;
"567306,""Find command (Ctrl+F) fails to pick up selected text from the page"",""major""";;
"677646,""Install Add-on from file no longer works"",""major""";;
"637644,""adding elements through javascript to Popup windows does not work."",""major""";;
"572065,""Attachment functions broken - open/save/detach don't work (IMAP only)"",""major""";;
"629331,""javascript document.domain and parent in iframes"",""major""";;
"656225,""[A11Y]New profile item in firefox4.0 user profile dialog is not accessible."",""major""";;
"347185,""when using wmode=""""transparent"""" for flash movie, german keyboard produces english characters"",""major""";;
"70831,""Table background color is incorrect"",""major""";;
"948839,""Drag and Drop broken"",""major""";;
"953465,""alias encoding incorrect for received messages"",""major""";;
"953495,""Crash [@ purple_accounts_delete] when exiting and duplicated accounts exist"",""major""";;
"953496,""[OS X] Compile instantbird as Universal Binary"",""major""";;
"953532,""[meta] Don't try to autoconnect an account that crashed at the previous connection"",""major""";;
"954185,""libpurple commands not working"",""major""";;
"954019,""Can't connect to ICQ, """"Error: Unknown reason"""""",""major""";;
"953456,""prpl not loaded when non ascii characters in absolute path of instantbird. (Empty protocol list)"",""major""";;
"953775,""facebookOverrideProtocol.js missing in nightly 20100212041323"",""major""";;
"954214,""Freeze while downloading buddy list"",""major""";;
"954499,""""""SSL handshake failed"""" when connecting with SSL."",""major""";;
"954714,""Broken offline status"",""major""";;
"954730,""JS-IRC doesn't set the buddy attribute of private conversations"",""major""";;
"954800,""Inform the user when attempting to send a message to an offline nick"",""major""";;
"954876,""IRC messages that need a : for the last parameter broken"",""major""";;
"954888,""IRC accounts connected through SSL cause random hangs"",""major""";;
"954456,""Replace unsupported libpurple QQ with libqq-pidgin"",""major""";;
"954635,""No longer able to log into Facebook Chat via Instantbird since patches enabling JS XMPP"",""major""";;
"955048,""Tags are never really removed from contacts"",""major""";;
"954789,""unable to establish any network connection until a restart of the application"",""major""";;
"955184,""No rule to make target srcdir/.mozconfig.mk"",""major""";;
"955221,""Google Talk (JS-XMPP) accounts should timeout when the connection to the server has stalled"",""major""";;
"955199,""Can't auth with ZNC server"",""major""";;
"955018,""Drop PPC support"",""major""";;
"955338,""Change behaviour around unhandled CTCP messages"",""major""";;
"955379,""Some characters lost when splitting messages"",""major""";;
"955517,""Buddy Authorization Handler Doesn't Work"",""major""";;
"955525,""New contact does not get added to the correct tag"",""major""";;
"955546,""Test Fail Due to Bug 2070 Patch"",""major""";;
"955548,""Formatted Incoming Messages Always Shown With Large Letters"",""major""";;
"955589,""Conference invites don't work"",""major""";;
"955700,""Accounts stuck in the """"Connecting..."""" state"",""major""";;
"953503,""64 bit support"",""major""";;
"953524,""ICQ Protocol"",""major""";;
"953548,""DNS SRV queries broken (timeout add and threading issues)"",""major""";;
"953862,""Instantbird crash while trying to login to account on jabber.org"",""major""";;
"953733,""Unable to connect to AIM."",""major""";;
"953484,""Crash [@ purpleBuddy::GetAccount]"",""major""";;
"955406,""Compilation fails on first attempt because rules.mk tries to touch directory with { in it"",""major""";;
"419116,""Sending mail through SMTP server that doesn't require user:pass fails"",""major""";;
"319308,""Some upper case letters (diacritical characters) don't work when caps lock is on"",""major""";;
"808532,""File not found error for HTTP URL (2), can be fixed by a forced reload"",""major""";;
"945655,""Major regression in scrolling http://w3c.github.io/webcomponents/spec/shadow/#distribution-results"",""major""";;
"694325,""Android DNS is single threaded"",""major""";;
"13038,""unexpected heap alloc in nsCAutoString::nsCAutoString(const nsStr&)"",""major""";;
"36031,""Mozilla components cohesion issues..."",""major""";;
"127905,""not closing connections on ftp upload"",""major""";;
"82420,""UMR: WriteFile (nsDiskCacheBlockFile::WriteBlocks)"",""major""";;
"78176,""PAC: SOCKS return value is not version specific"",""major""";;
"680644,""[FGLRX] glxtest process crashes the X server"",""major""";;
"161228,""socket transport DNS cache should map host:port -> ipaddress instead of host -> ipaddress [was: RFE for new API for DNS resolve]"",""major""";;
"798607,""Rendering layout problems for videos with screen resolution > 100% on win7"",""major""";;
"798834,""Error: RangeError: invalid array length"",""major""";;
"804641,""Work around Android armv6 compiler bug (again)"",""major""";;
"78010,""Implement nsIClipboardHelper"",""major""";;
"945275,""GenerationalGC: Crash [@ ObjectType] with poisoned pointer"",""major""";;
"957110,""GenerationalGC: Assertion failure: currentStart_ == start(), at gc/Nursery.cpp:103 with OOM"",""major""";;
"783133,""""""###!!! ABORT: OnInputReady after stop without linger: 'mLingeringCloseTimer', file /home/neil/comm/mozilla/netwerk/protocol/websocket/WebSocketChannel.cpp, line 2949"""""",""major""";;
"731170,""Download Manager Open containing Folder not working"",""major""";;
"921338,""findbar auto-hide steals focus from other windows"",""major""";;
"198283,""[FIX] Divs within a td get redrawn with growing width then the divs contain a margin value"",""major""";;
"198217,""The XML in the form is rendered wrong."",""major""";;
"237992,""Floating elements with text align center and overflow hidden are broken"",""major""";;
"201851,""SELECT with height attribute only shows one option in dropdoen list"",""major""";;
"301510,""Security domain is discarded when navigating back to generated page"",""major""";;
"304933,""When binding is changed then previous implementation and handlers aren't removed from bound element"",""major""";;
"574899,""Content area randomly turns black or white with DirectWrite enabled"",""major""";;
"409375,""English text runs reversed when setting plaintext mail message to RTL direction"",""major""";;
"124054,""Tables with images and text don't honor image width for column on reload"",""major""";;
"167586,""Zoom button can break browser permanently (almost)"",""major""";;
"221510,""percentage height quirk for tables doesn't work through form elements"",""major""";;
"856060,""Name Constraints ignored by libPKIX verification engine (in both intermediate and toplevel CA certificates)"",""major""";;
"951720,""Browser Toolbox busted today on m-c debug on my OSX, Assertion failure: !k->compartment()->options_.invisibleToDebugger()"",""major""";;
"958381,""Differential Testing: Different output message involving Math.fround"",""major""";;
"268844,""XMLHttpRequest caching is broken by unoverridable HTTP Headers"",""major""";;
"810543,""OS.Constants.Path.profileDir not available in xpcshell tests"",""major""";;
"962516,""datastore.add breaks if a record with an existing id is added"",""major""";;
"962153,""Drop in telemetry submissions since 2014-01-15"",""major""";;
"961741,""GenerationalGC: Assertion failure: thing, at gc/Marking.cpp:127"",""major""";;
"933109,""""""Unknown"""" OCSP responses are being cached in memory, preventing us from receiving a """"Good"""" response"",""major""";;
"942550,""Differential Testing: Different returned value between js_math_pow and js::ecmaPow"",""major""";;
"961877,""GenerationalGC: Crash [@ js::Nursery::forwardBufferPointer] with partly-poisoned pointer or Opt-Crash on Heap"",""major""";;
"96395,""Can't set default attribute on modern button with explicit child label"",""major""";;
"76866,""http spews many """"private"""" events before any real data events"",""major""";;
"961737,""Regression: atk_text_get_text()  is broken w.r.t. embedded object characters"",""major""";;
"966858,""Taking screenshots on test timeouts broken on Windows"",""major""";;
"904025,""[B2G][WebRTC]  media stream should stop when another high priority application request microphone resource"",""major""";;
"874868,""Marionette screenshot is limited image size to viewport where we need a full canvas"",""major""";;
"782117,""Close Firefox is very slow while enabling telemetry"",""major""";;
"795288,""[mozinstall] is_installer() should not return true for an already installed binary"",""major""";;
"950858,""MOZ_CRASH(""""impossible cipher suite"""") hit in Firefox 26 release"",""major""";;
"911369,""Differential Testing: Different output message involving valueOf"",""major""";;
"926070,""Addref CacheFileIOManager while using it in its static methods"",""major""";;
"952335,""[OS.File] Can't link with lz4 on some platforms"",""major""";;
"944975,""Differential Testing: Different output message involving Array.prototype.scatterPar"",""major""";;
"959439,""svg filter effects freeze firefox"",""major""";;
"939696,""Need a way to safely define properties in JS from privileged scope on content objects."",""major""";;
"969705,""Differential Testing: Different output message involving right-shift zero"",""major""";;
"969133,""OdinMonkey: Valgrind detects leak - 96 bytes are definitely lost (direct) with GrowStuff on the stack"",""major""";;
"409737,""javascript.enabled and docShell.allowJavascript do not disable all event handlers"",""major""";;
"970846,""[mozfile] mozfile.remove() still fails with """"Error 2: File not found"""" when trying to modify file permissions"",""major""";;
"972434,""All of the bookmarks backups disappeared"",""major""";;
"965273,""(CSP) app:// protocol allows { on the host part"",""major""";;
"926069,""CacheFile must not create new entry when key is a hash"",""major""";;
"946189,""Can no longer build under windows with --disable-crashreporter ('mCrashReporterMutex' : undeclared identifier)"",""major""";;
"973118,""Differential Testing: Different output message involving +x"",""major""";;
"973818,""[mozprofile] Disable first run content overlay in metro mode"",""major""";;
"970001,""Valgrind detects leak - 1 bytes are definitely lost (direct) involving sourcePolicy"",""major""";;
"961875,""GenerationalGC: Crash [@ GetGCThingRuntime] with poisoned pointer"",""major""";;
"939567,""HTTP cache v2: nsWyciwygChannel must open cache entry on a single thread / intermittent test_bug172261.html, test_bug255820.html, test_bug715739.html, browser_bug822367.js | Test timed out."",""major""";;
"963458,""[Media Encoder][b2g-emulator-jb] Cannot record the video stream from fake gUM"",""major""";;
"919905,""Media Recording - Refactor encoder architecture to support the video encoder module"",""major""";;
"936352,""Media Recording - Fix wrong pointer usage in encoder module from Bug 919905"",""major""";;
"941281,""Media Recording - memory leak for OpusTrackEncoder::mResampler"",""major""";;
"895730,""MediaRecorder - Can't get any encoded data from encoder when  recording the mediaStream with mute audio"",""major""";;
"650001,""SVG innerHTML getter doesn't encode entities, enabling XSS"",""major""";;
"774859,""JM: Missing write barrier on JSOP_INITPROP"",""major""";;
"728230,""Adding a bookmark and opening a new window and closing the old one causes runtime leaks"",""major""";;
"959257,""google's search box may not emit caret move events"",""major""";;
"401564,""HTTP ACCEPT header not preserved after GET redirect (HTTP 302, HTTP 303, HTTP 307)"",""major""";;
"942549,""Differential Testing: Different output message involving eval, -0"",""major""";;
"944266,""Differential Testing: Different output message involving __iterator__, arguments"",""major""";;
"942390,""Differential Testing: Different output message involving __iterator__"",""major""";;
"976021,""GenerationalGC: Crash [@ GetGCThingRuntime] with poisoned pointer"",""major""";;
"922671,""HTTP cache v2: nsHttpChannel must bypass concurrent read when request is not resumable"",""major""";;
"841011,""Autoconfiguration via mozilla.cfg no longer works in Nightly: """"Failed to read the configuration file. Please contact your system administrator."""""",""major""";;
"943618,""complete audio silence with (at least some plantronics) headsets"",""major""";;
"950927,""GenerationalGC: Crash on Heap"",""major""";;
"602558,""MSVC10 fails to compile with Google OTS source"",""major""";;
"978353,""GenerationalGC: Crash [@ js::DenseRangeRef::mark]"",""major""";;
"853998,""Use SyncRunnable in WebRTC"",""major""";;
"975255,""HTTP cache v2: optimize CacheIOThread::Target()"",""major""";;
"981295,""GenerationalGC: Assertion failure: !(*thingp)->arenaHeader()->allocatedDuringIncremental, at gc/Marking.cpp:364"",""major""";;
"981296,""GenerationalGC: Assertion failure: table, at js/HashTable.h:1466 or Crash [@ Range] with OOM"",""major""";;
"981289,""GenerationalGC: Crash [@ GetGCThingRuntime] with poisoned pointer and arguments"",""major""";;
"981568,""MarionetteTestCase not recovering from b2g crashes"",""major""";;
"919454,""Aurora (26.0a2 (2013-09-22)) whole display blur on scroll (mouse or pageDown)"",""major""";;
"970112,""Geolocation no longer working in Nightly"",""major""";;
"955747,""Twitter support in russian locale is broken"",""major""";;
"817533,""proxy system detection (environment) broken"",""major""";;
"945250,""GenerationalGC: Assertion failure: addr % CellSize == 0, at ../gc/Heap.h:1081"",""major""";;
"950098,""Dependency on pylib causes mach scripts using marionette to fail"",""major""";;
"941158,""expected failures not honored when failure occurs in setUp or tearDown"",""major""";;
"975169,""Marionette test runner will override textrunnerclass if running on device, update pypi package"",""major""";;
"979298,""Screen reader detection heuristics: Privacy review"",""major""";;
"981578,""[tarako]trout FM support"",""major""";;
"609632,""Image files dragged and dropped into compose window don't get inserted as image"",""major""";;
"961665,""[OS.File] Native implementation of read()"",""major""";;
"949275,""Webpages tear while scrolling"",""major""";;
"990266,""ASan: xpcshell self-test does not symbolize on failure"",""major""";;
"983022,""[tarako]need minidump screen shot"",""major""";;
"969203,""Float32: Take out all Math functions that don't properly commute"",""major""";;
"987814,""HTTP cache v2: initial index build happens immediately after the profile is open"",""major""";;
"979422,""HTTP cache wrapper performs UMR if onCacheEntryCheck fails"",""major""";;
"975636,""Differential Testing: Different output message involving buildPar"",""major""";;
"644832,""Flash content doesn't render when scale transform is applied to parent element."",""major""";;
"982292,""SEC_ERROR_INADEQUATE_CERT_TYPE due to intermediate CA certificates with SGC EKUs but without """"TLS Web Server Authentication"""" EKU when mozilla::pkix is enabled"",""major""";;
"192767,""Horizontal scrollbar missing on right-to-left (RTL/Hebrew/Arabic) page that doesn't fit in the screen"",""major""";;
"977766,""HTTP cache v2: selective deletion of data (by load context info)"",""major""";;
"975138,""Differential Testing: Different output message involving --ion-eager verbose output on asmbuffer repo"",""major""";;
"981325,""Differential Testing: Different output message involving Math.fround"",""major""";;
"622199,""Tampering with location.toString confuses Flash plugin"",""major""";;
"550435,""PK11_ChangePW passes newLen/oldLen uninitialized to C_SetPIN if slot->protectedAuthPath and newpw/oldpw != NULL"",""major""";;
"922601,""Signed integer overflow in content/media/MediaStreamGraph.cpp"",""major""";;
"994015,""[tarako]some mp4 video plays not smoothly"",""major""";;
"967021,""JavaScript Error: """"listenerWindow.location is null"""""",""major""";;
"995826,""Differential Testing: Different output message involving Math.round and Math.tan"",""major""";;
"995675,""Differential Testing: Different output message involving Math.cos and Math.pow"",""major""";;
"910010,""Child process crash when sending more than 4 file descriptors in a single IPC message"",""major""";;
"970007,""[tarako]monkey test crash at libxul.so!BufferUnrotate"",""major""";;
"995673,""Differential Testing: Different output message involving Math.fround and valueOf"",""major""";;
"999269,""Forwarding a message without CC header inline gets an empty """"CC:"""" line in header table"",""major""";;
"188803,""make style rules immutable?"",""major""";;
"292962,""Need to sort out policy on DOM access in cached documents"",""major""";;
"118404,""External JS files not loading";" fixed by making new Profile"",""major""";
"90297,""text-indent: (percentage)";" with certain css combinations causes table misrender."",""major""";
"543100,""Long """"else if"""" chain causes """"too much recursion"""" error"",""major""";;
"209020,""meta HTTP-EQUIV=""""refresh"""" broken if midas was ever used in that browser window"",""major""";;
"80882,""SVG does not render using correct xml namespace"",""major""";;
"292965,""Improve eviction algorithm for fastback/bfcache"",""major""";;
"153080,""[FIX] Print (Preview): Scale (Shrink To Fit, or nn%) broken !?"",""major""";;
"326981,""[BeOS] Fix to bug 325229 seems to have broken BeOS builds"",""major""";;
"210204,""Remote XUL Tutorial does not work on Mac OS X (no menubar)"",""major""";;
"144004,""{ib}CSS styling not applying to DOM-created Element nodes?"",""major""";;
"420993,""""""Dead"""" accessible objects should not be present in the hierarchy"",""major""";;
"844178,""CSS position fixed no longer factors in scrollbar after hover"",""major""";;
"87272,""PAC: a_geek@web.de's file"",""major""";;
"84080,""Animated GIFs w/transparency do not properly animate/overclip"",""major""";;
"105804,""Transparent animated GIF displays incorrectly"",""major""";;
"82541,""PAC: default directive should be """"DIRECT"""" (and work)"",""major""";;
"103432,""(more) images fetched from server when they should be in the cache"",""major""";;
"67692,""large tables are slow resolving style"",""major""";;
"18333,""XML Content Sink should be incremental"",""major""";;
"84582,""[FIX]Stylesheet loading blocks parser"",""major""";;
"77151,""disable NSGetFactory support before 1.0"",""major""";;
"41412,""[FLOAT] text overlapping top edge of pushed-down float"",""major""";;
"262898,""[FIX]hotmail.com - large gap between buttons and from/subject header titles"",""major""";;
"310068,""XPCNativeWrapper fails to look up named properties on HTMLCollection"",""major""";;
"71857,""Massive multiple refetch of images on auto-refresh"",""major""";;
"97619,""[FIX]Table layout with images broken"",""major""";;
"188496,""XBL <constructor> not always called"",""major""";;
"208087,""[FIX]Stylesheet ignored if authentication needed"",""major""";;
"108161,""Delay in onmouseover"",""major""";;
"43923,""Support for APOP"",""major""";;
"162573,""[FIX]Button elements do not align correctly vertically"",""major""";;
"121142,""Multiple anonymous table-rows erroneously created when delayed"",""major""";;
"107567,""[FIX]Fix mSheetMap table in nsCSSLoader so that it can handle dynamically added/removed stylesheets"",""major""";;
"117316,""repeated attribute changes lead to infinite rule tree growth"",""major""";;
"97634,""[FIXr]Event.target.parentNode of the Text element passed to a DOMCharacterDataModified/DOMNodeInserted listener is incorrect for a <textarea>'s contents."",""major""";;
"22960,""Improve message display performance"",""major""";;
"46474,""starting a new block kills off style selections"",""major""";;
"73936,""xsl:include/xsl:import/document() doesn't work"",""major""";;
"101017,""removed obsolete nsMIMEService and nsMIMEServiceModule from netwerk/mime/src"",""major""";;
"121582,""""""Paste As Quotation"""" label and command missing from Edit menu"",""major""";;
"591801,""Add-ons manager view-port is blank when opened in a standalone window"",""major""";;
"208560,""P3P summary only works once"",""major""";;
"124042,""support internationalized resource identifiers (UTF-8 URI)"",""major""";;
"125795,""Part of page text appears in dark grey color, wher supposed to be other color"",""major""";;
"80805,""Composer should use new find component"",""major""";;
"47478,""framesets inside of a iframe will not print."",""major""";;
"75177,""http 0.9 rendered as content-type: text/plain"",""major""";;
"39117,""[zoom]View Enlarge/Reduce Text Size doesn't work on mac"",""major""";;
"96504,""after dragging proxy icon onto bookmarks button, bookmarks menu refuses to close"",""major""";;
"92248,""Flickering images on mouseover"",""major""";;
"11238,""node.replaceChild("""""""",newNode) crashes Mozilla"",""major""";;
"69398,""{label,hr,br}:after {content: """":""""}   repeats creation of : with mouse movement"",""major""";;
"117805,""Context menus don't work in XML documents"",""major""";;
"78943,""MIME type reported incorrectly for certain file extensions"",""major""";;
"105335,""PAC: SOCKS directive ignored"",""major""";;
"25707,""Conflict between text-indent in percent and margin-left in percent in table"",""major""";;
"97695,""Images with percent (%) width/height nested inside an inline element should scale relative to containing block"",""major""";;
"113727,""Page Setup"",""major""";;
"102321,""ESPN's new page layout is dog slow in mozilla"",""major""";;
"82946,""Page elements display on top of each other"",""major""";;
"121230,""PNG (containing alpha channel / transparency) causes display errors on scroll or other interaction"",""major""";;
"36665,""Keyboard access to context menu"",""major""";;
"74955,""Folder Loading performance"",""major""";;
"92377,""Build failure: dom/src/base/nsDOMClassInfo.cpp depends on extensions/xmlextras"",""major""";;
"41983,""HTML content inside XHTML document should allow namespaced attributes"",""major""";;
"82151,""Right arrow key at end of a TEXTAREA goes to the beginning"",""major""";;
"123554,""[FIX]Print dialog does not pick up settings for printer from OS"",""major""";;
"117418,""nsWSRunObject.cpp:704: warning: `PRInt32 curStartOffset' might be used uninitialized in this function"",""major""";;
"16710,""Remote X11/display of mozilla is very slow"",""major""";;
"85595,""Transparent animated GIFs have white background"",""major""";;
"72157,""setting then unsetting readonly/disabled on textbox disables input"",""major""";;
"89113,""Proxy: http downloads might not display file size"",""major""";;
"35324,""Browser doesn't load plug-in correctly - StreamAsFile not implemented correctly"",""major""";;
"92683,""document.write() frameset not shown"",""major""";;
"89419,""[PATCH] Caching of images loaded from a 302 is broken"",""major""";;
"78119,""SOCKS - """"network.proxy.socks"""" needs to be version specific."",""major""";;
"55583,""view-source should show original page source (use cached source)"",""major""";;
"7834,""REC-html40 should not be an HTML namespace"",""major""";;
"99010,""font changes"",""major""";;
"201236,""Mutation Events not created or dispatched for XML document that is loaded into memory but not rendered in a window/frame"",""major""";;
"92224,""8.2.4 Client Behavior if Server Prematurely Closes Connection"",""major""";;
"127040,""Defining background-color for TD destroys border-collapse: collapse border"",""major""";;
"90482,""Broken table rendering"",""major""";;
"82534,""Cannot type in URL/address/location bar or text boxes - no caret/cursor.  (Keyboard locks/freezes up / no input)"",""major""";;
"913820,""HTTP cache v2: reintroduce all HTTP cache preferences"",""major""";;
"1001681,""webapprt-test-chrome fails on this.Task is undefined"",""major""";;
"53597,""CSS colors are missing gamma correction"",""major""";;
"993930,""The Some App has very smaller scale after playing full-screen on browser(m.youtube.com)"",""major""";;
"988862,""Flashing black boxes when scrolling on Windows"",""major""";;
"162020,""pop up XPInstall/security dialog when user is about to click"",""major""";;
"604135,""OpenGL/layers forces use of NVidia graphics on notebooks with integrated Intel graphics"",""major""";;
"919215,""AudioStream playout latency is too high, esp on Mac with internal mic/speakers"",""major""";;
"1003208,""HTTP cache v2:  CacheFileHandle::mHash is accessed after the memory is freed"",""major""";;
"757785,""IonMonkey: Assertion failure: addr % Cell::CellSize == 0, at ../../gc/Heap.h:832"",""major""";;
"762547,""IonMonkey: Assertion failure: addr % Cell::CellSize == 0, at ../../gc/Heap.h:832 with memory corruption"",""major""";;
"765479,""IonMonkey: Assertion failure: [infer failure] Missing type pushed 0: string, at jsinfer.cpp:328"",""major""";;
"779595,""IonMonkey: Crash on heap with invalid read"",""major""";;
"779813,""IonMonkey: Assertion failure: isConstant(), at ion/MIR.h:5344 or Crash [@ internalAppend] or Crash [@ js::ion::MPhi::addInput]"",""major""";;
"990289,""No longer possible to get useful in-browser failing subtest output for mochitests"",""major""";;
"946130,""Flick and other actions not working on System app"",""major""";;
"72138,""Incremental page loading is broken"",""major""";;
"958036,""Unable to automate scrolling in apps with APZ enabled"",""major""";;
"1008818,""OdinMonkey: Add implicitly inherited """"use strict"""" directive in asm.js functions source"",""major""";;
"1010221,""HTTP cache v2: Let CacheFileInputStream::ReadSegments loop over all preloaded chunks"",""major""";;
"925444,""Gecko layers should honor hwc releaseFenceFd on b2g v1.3"",""major""";;
"863922,""Don't apply scaling twice to plugin instances in HiDPI mode"",""major""";;
"26802,""format=flowed cannot be turned off by a prefs.js setting"",""major""";;
"999790,""OdinMonkey: Differential Testing: attempting to construct (new) an asm module throws"",""major""";;
"998262,""Differential Testing: Different output message involving buildPar"",""major""";;
"329713,""check for memory leaks"",""major""";;
"338248,""workaround bug 337492"",""major""";;
"727370,""Bad(?) files in safebrowsing folder in user profile prevent loading any site after installing update"",""major""";;
"329724,""understand Safe Browsing's localization situation"",""major""";;
"383952,""Disabling safebrowsing leaks the world"",""major""";;
"383954,""Telling safebrowsing to contact Google leaks the world"",""major""";;
"404208,""url-classifier tests never actually run on the unit test machines"",""major""";;
"427364,""phishing warning not shown if phishing page is in a frame (CVE-2007-1736)"",""major""";;
"578477,""Link can be manipulated to display a different link on hover than actual link"",""major""";;
"338874,""Safe Browsing alert not exposed to screenreader"",""major""";;
"338863,""Previously hidden navigation toolbar appears when safebrowing warning displayed"",""major""";;
"340866,""Anti-phishing only works on the last opened window (fails otherwise)"",""major""";;
"341946,""Safe browsing considers all jar: URI's safe"",""major""";;
"350441,""Phishing Protection does not display warning bubble when local list used"",""major""";;
"372225,""safe browsing repeats its work N times, where N==the number of toplevel windows open"",""major""";;
"408164,""Web forgery warning not shown until tab switch"",""major""";;
"420677,""""""Help > Report Web Forgery..."""" does nothing";" """"this.appContext is null"""""",""major""";
"441359,""Check all resources on page against SafeBrowsing database"",""major""";;
"739687,""[SeaMonkey] test_classifier.html and test_classifier_worker.html fail"",""major""";;
"402435,""phishing protection seems to be fundamentally broken"",""major""";;
"887841,""[B2G] Marionette did not recover from a b2g crash"",""major""";;
"1004669,""Intermittent Windows & OS X shutdown timeout with MediaShutdownManager::Shutdown() on the stack"",""major""";;
"964293,""Reading objects from datastore has serious performance and memory consumption problems"",""major""";;
"977957,""Australis: Browser hangs when alert() comes up while dragging a toolbarbutton"",""major""";;
"583419,""Plaintext attachments are always displayed inline"",""major""";;
"998785,""an error occurred while executing regular expression"",""major""";;
"220646,""Forward as attachment: Attachment name is subject, without """".eml"""" extension"",""major""";;
"988169,""Running the mochitest harness in a directory no longer gives a list of test files"",""major""";;
"998059,""Differential Testing: IonMonkey gives incorrect result for typedArray.length"",""major""";;
"1000605,""Differential Testing: Different output message involving truncated division"",""major""";;
"1018164,""PUSH wakeup broken"",""major""";;
"1013922,""Ridiculous memory use in Javascript statements that concatenate static strings"",""major""";;
"28327,""No server hits at HTML mailnews reading - privacy (disable remote content/web-bugs)"",""major""";;
"909589,""image.animation_mode=once does not work sometimes"",""major""";;
"1025587,""OdinMonkey: Differential Testing: Different output message involving """"use strict"""""",""major""";;
"1024444,""Differential Testing: Different output message involving arguments"",""major""";;
"1009500,""HTTP cache v2: respect OPEN_BYPASS_IF_BUSY in the new cache"",""major""";;
"957666,""Frequent """"System JS : ERROR (null):0 - uncaught exception: 2147746065"""" spammed during desktop mochitest runs, coming from httpd.js (nsIHttpResponse.write)"",""major""";;
"309348,""form will not submit when clicking the submit button"",""major""";;
"1006957,""Handle buffer ownership correctly between SurfaceStream and CanvasClient."",""major""";;
"1001361,""HTTP Cache directory created inside Cache directory (nesting)"",""major""";;
"985017,""10% svgx regression on b2g-inbound on march 7th for osx 10.8 and win 8 platforms"",""major""";;
"997976,""Regression: Error: Invalid Places node when click / middle click / press enter Livebookmark And  Livebookmark container do not expand in Sidebar"",""major""";;
"912303,""Differential Testing: Different output message involving __noSuchMethod__"",""major""";;
"981627,""Lots of text rendered as white instead of black in recent nightlies"",""major""";;
"664983,""Content Security Policy, violation reports, leak web proxy credentials"",""major""";;
"973913,""ExtendedValidation.cpp fails to compile with older gcc 4.4 compiler (nullptr problem)"",""major""";;
"702466,""Crash with EIP=0x00000000 when parsing SVG+XSLT"",""major""";;
"719994,""loads of principal-inheriting URIs (e.g. javascript:) on chrome-privileged pages (e.g. about:sessionstore) allows unexpected privilege escalation"",""major""";;
"1031390,""Marionette busted on v2.0"",""major""";;
"994562,""Linux: Animated panels (security doorhanger, history panel, bookmarks panel, downloads panel, ...) are invisible/hidden/flash briefly/do not open"",""major""";;
"103260,""Unable to change default email client preference from Messenger."",""major""";;
"430910,""Rich text editor: pasted links have wrong number of leading """"../"""" if editor page query string contains """"/"""""",""major""";;
"440926,""Regular expression character sets that contain """"\u0130"""" match """"i"""" character"",""major""";;
"1034157,""[CSP] new csp implementation doesn't always send violation reports"",""major""";;
"975824,""new Google Maps not displayed correctly"",""major""";;
"941789,""Crash in OMXCodecProxy"",""major""";;
"674909,""Synthetic bolding uses too large pixel offset when zoom is applied to the cairo surface"",""major""";;
"819351,""[B2G] Marionette loses reference to imported JavaScript"",""major""";;
"1011668,""TypeError: not enough arguments for format string error trying to wrap a low-level crash (Crash Reporter)"",""major""";;
"988186,""HTTP cache v2: store all fields in CacheFileMetadata in network order on disk"",""major""";;
"988318,""HTTP cache v2: enlarge chunk size"",""major""";;
"990807,""Valgrind detects leak - 4 bytes and/or 32 bytes are definitely lost (direct)"",""major""";;
"945512,""Differential Testing: Different output message involving RegExp"",""major""";;
"996881,""OdinMonkey: Differential Testing: Different output message involving """"use strict"""""",""major""";;
"1015433,""Undo/redo corrupts editing text (contenteditable or designmode)"",""major""";;
"1032678,""[tarako]Enter the audio player, music app can't  load  AMR-NB, AMR-WB audio files"",""major""";;
"1034463,""More crashes when using SavedStacks"",""major""";;
"577494,""Fullscreen in flash video does not hide dock, menubar"",""major""";;
"370629,""Large Images rescale to nothing - cannot be displayed"",""major""";;
"1020743,""The text from the find bar is overwriting the system clipboard"",""major""";;
"184433,""Internet Keywords triggered by """"connection refused"""" errors (hostname not running server on requested port)"",""major""";;
"1037665,""Differential Testing: Different output message involving arguments.callee"",""major""";;
"952721,""crash in gfxContext::gfxContext(mozilla::gfx::DrawTarget*)"",""major""";;
"1034146,""[HwComposer]  HwcDebug is causing buffer overwrites, crashes"",""major""";;
"974184,""Port mozbase versionbump.py to hg"",""major""";;
"593174,""Referrers/origins broken and spoofable via cross-window location manipulation"",""major""";;
"1031542,""Crash on https://admissions.tpa.edu.tw with mozilla::pkix enabled due to CheckKeyUsage null pointer dereference"",""major""";;
"917380,""Extended validation root certificates are trusted even if the user has explicitly removed their trust"",""major""";;
"552273,""default network.standard-url.encode-query-utf8 breaks major websites"",""major""";;
"395224,""Don't reject certs with critical NetscapeCertType extensions in libPKIX"",""major""";;
"1046165,""Perma-orange LeakSanitizer | leak at mozilla::gmp::GMPParent::LoadProcess, EnsureProcessLoaded, mozilla::gmp::GMPParent::GetGMPVideoEncoder, mozilla::gmp::GeckoMediaPluginService::GetGMPVideoEncoder"",""major""";;
