"32378,""MLK: il_get_container()"",""normal""";;
"28588,""Enter should search on Find on this Page"",""normal""";;
"33447,""GCC compiler warnings in mozilla/layout/html/base/src/nsObjectFrame.cpp"",""normal""";;
"15616,""Korean related links incorrect"",""normal""";;
"3954,""Indefinite progress bar bad on 8-bit linux displays"",""normal""";;
"14972,""Toolbar popup menu hover"",""normal""";;
"17914,""[FEATURE Make progressmeter more skinnable"",""normal""";;
"31664,""Threadsafe assertions when running table regression tests"",""normal""";;
"30362,""Need to change JA translation in Find on Page dialog"",""normal""";;
"31406,""File type strings should replace to English"",""normal""";;
"31740,""Implement L10n workaround for """"About Netscape"""" problem"",""normal""";;
"33052,""About Netscape 6 page is in English"",""normal""";;
"33054,""English strings in Cookie Manager dialog"",""normal""";;
"33263,""JA title of List Properties dialog needs to be changed"",""normal""";;
"33267,""JA translation of """"Properties"""" is not consistant"",""normal""";;
"33270,""JA for Password Manager in Preferences dialog needs to be changed"",""normal""";;
"33272,""English string in Mouse Wheel category of Preferences dialog"",""normal""";;
"9659,""[feature] Resolve window targeting issues"",""normal""";;
"33277,""Content of Bookmark is not Japanese"",""normal""";;
"33280,""Japanese for """"Launch Netscape"""" button needs to be changed"",""normal""";;
"33600,""English string in status menuitem"",""normal""";;
"33652,""PR_AcceptRead should not align PRNetAddr on the size of void*"",""normal""";;
"32154,""[feature] Box Baseline alignment with html tag"",""normal""";;
"33670,""MLK: nsClipboard::Init() leaks a gtk_invisible thing"",""normal""";;
"31707,""Crash when logging into hotoffice.com"",""normal""";;
"7264,""All JavaScript running with correct principals"",""normal""";;
"13312,""Spoofing windows using document.write()"",""normal""";;
"31979,""netwerk with http/1.1 doesn't reuse idle proxy connections"",""normal""";;
"28768,""""""Launch Mozilla"""" button needs to change Japanese translation"",""normal""";;
"33667,""Button of View Security Certificate dialog is displayed as garbage"",""normal""";;
"33104,""Delete Profile dialog needs to be resized"",""normal""";;
"31972,""VERY slow printing of image, poor output"",""normal""";;
"32301,""Set default charset for Ja locale"",""normal""";;
"33403,""Charset related defaults need to be set for JA build"",""normal""";;
"25501,""Animated GIF's are not being loaded when printing."",""normal""";;
"21350,""Unknown content type dialog buttons don't look like buttons"",""normal""";;
"21855,""hidden text fields show up again when given focus"",""normal""";;
"27175,""Add PR_FindFunctionSymbol()"",""normal""";;
"33452,""no need for frame_complete notification with single frame images."",""normal""";;
"33631,""processing a 304 answer from a http server without a cache entry results in a crash"",""normal""";;
"11880,""obsolete nsILocaleFactory"",""normal""";;
"31820,""Sidebar localization issue"",""normal""";;
"24891,""[ssl] Password prefs not set to default"",""normal""";;
"33522,""wrong value for pref.js HTTP_ACCEPT_LANGUAGE"",""normal""";;
"31584,""View | Page Source trans need a gentive particle"",""normal""";;
"31635,""Browser: File | Save Page as needs corrected translation"",""normal""";;
"32958,""Need to change description of Custom install"",""normal""";;
"33417,""Move hardcoded UI values to XML"",""normal""";;
"6894,""change java pref to security.enable_java"",""normal""";;
"31856,""Bug in GdkRGB code & docs regarding colormap install"",""normal""";;
"33255,""JA translation for Anchor needs to be change in alert message"",""normal""";;
"24725,""some anigifs on full"",""normal""";;
"15357,""Can't 'open' sidebar after dragging grippy to close it."",""normal""";;
"27770,""Scrollbar thumb slides beyond arrows"",""normal""";;
"34013,""JA title for """"Time bombed version"""" dialog needs to be changed"",""normal""";;
"32151,""[Feature] Box Infrastructure work"",""normal""";;
"18991,""Splitter resizes under IFrames"",""normal""";;
"32756,""Ben's new buttons don't depress when you click on them"",""normal""";;
"33746,""No space between buttons in dialogs and border"",""normal""";;
"27348,""Dragging off button doesn't restore original appearance"",""normal""";;
"32697,""demo#9 reconnect hack."",""normal""";;
"7966,""[converter]need HZ converters"",""normal""";;
"14378,""Win32 - 'http://' not prepended when host name input into Location:"",""normal""";;
"31903,""Crash when loading this site"",""normal""";;
"29239,""text in PRE not copied correctly"",""normal""";;
"9657,""[feature] Tree D&D - Tweak Drops on containers"",""normal""";;
"26336,""A form submit where action='https://...' produces no user warning."",""normal""";;
"30353,""Thai Page shows a weird character for <wbr>"",""normal""";;
"34473,""Endless loop of Gdk-CRITICAL messages on stdout"",""normal""";;
"20872,""Assign content IDs to HTML content objects created within XML documents"",""normal""";;
"10732,""[BETA]sched - async dns win (rpotts, 2d)"",""normal""";;
"9594,""""""originating server"""" cookie prefs bypassed w/ JS/CSS"",""normal""";;
"4582,""layout ignores image attributes for added images"",""normal""";;
"20791,""User textinterfaces don't accept first typed character"",""normal""";;
"5950,""[PP] XPConnect on Mac"",""normal""";;
"14990,""[PP] Can't double-click on Mac OS"",""normal""";;
"9842,""[malloc] memory allocation problems - layout base"",""normal""";;
"13638,""UMR: nsRangeList::GetFrameForNodeOffset()"",""normal""";;
"15749,""nsSpecialSystemDirectory ctor does bad call to nsFileSpec ctor"",""normal""";;
"24719,""Allow user to enter a directory & press enter in the gtk save as dialog box"",""normal""";;
"19170,""Need to yield to necko thread more often"",""normal""";;
"12423,""Read user.js on startup after prefs.js is read."",""normal""";;
"32343,""Components object appears to be accessible via javascript: urls entered in url bar"",""normal""";;
"32410,""Build failure under certain config"",""normal""";;
"32153,""[feature] Grid Widget"",""normal""";;
"34339,""boxes aren't properly resizing based on content if content has been hidden again"",""normal""";;
"34214,""build problems with the new NSS libs"",""normal""";;
"29807,""JavaScript error from charsetOverlay.js on startup"",""normal""";;
"34478,""file picker doesn't refresh directory listing"",""normal""";;
"33413,""XUL Textfield does not fire focus event handler"",""normal""";;
"30914,""PR_PushIOLayer should not swap the contents of the fd's"",""normal""";;
"31697,""Porting NSPR to Mac OS X (Rhapsody)"",""normal""";;
"27934,""Colorpicker returns wrong color if other elements are above it in popup"",""normal""";;
"31451,""explicit height and width confuse poor alternative text frame"",""normal""";;
"17697,""[BETA] No warning when mozilla can't find https"",""normal""";;
"30372,""can not load  page with midi file. Mozilla crashes."",""normal""";;
"23920,""Russian Auto detect detects character set wrong"",""normal""";;
"28222,""Assertion in nsXULWindow::NotifyObservers"",""normal""";;
"15821,""MLK: every ImageRequestImpl leaks"",""normal""";;
"34646,""auto detection menu lable is wrong"",""normal""";;
"27886,""Please Make the GB2312V2 converter to repalce GB2312 converter"",""normal""";;
"16588,""document.bgColor for < BODY> tag not #ffffff as with NN4/IE4"",""normal""";;
"19201,""Link followed even if OnClick handler returns false"",""normal""";;
"34704,""User should be able to customize colors as well as metrics"",""normal""";;
"28143,""document.forms.formname.selectbox.selectedIndex=-1"",""normal""";;
"28812,""m13: non-reproducible core dump after loading www.nypost.com"",""normal""";;
"33794,""thread safe assertion in nsUCvLatinModule.cpp"",""normal""";;
"35358,""window focus problems with redirected urls"",""normal""";;
"23814,""Can't drag splitter to close panes."",""normal""";;
"25020,""need API for inserting doctype in Composer"",""normal""";;
"31789,""Javascript redirects crash netscp6.exe"",""normal""";;
"30968,""When Num Lock is on, Alt+keypad access the menu"",""normal""";;
"31317,""nsString::CompressWhitespace cause spaces disappear in title when switching to Windows-1251 encoding"",""normal""";;
"7267,""[Feature] No UI for user to grant or deny UniversalBrowser privileges."",""normal""";;
"7270,""[Feature] [Arch]Implement signed scripts"",""normal""";;
"30931,""cyrillic transcoding bug"",""normal""";;
"9574,""[FEATURE] Transliteration API"",""normal""";;
"31652,""Unresolved symbol in gtk widget code"",""normal""";;
"28854,""clean up intl values in all.js"",""normal""";;
"35701,""location.path contains location.search"",""normal""";;
"31542,""[feature] Need API on clipboard to set based on where the copy/paste requests came from"",""normal""";;
"30204,""nsPrefMigration.cpp should called nsIPlatformCharset by using NS_WITH_SERVICE"",""normal""";;
"30213,""ns{Win,Mac,UNIX}Charset.cpp should only load nsURLProperties once"",""normal""";;
"18203,""[BLOCK] missing margins at beginning and end of table cell"",""normal""";;
"34736,""Tasks menu doesn't list open windows on Mac"",""normal""";;
"30958,""tree widget should call FlushPendingNotifications, not ProcessReflowCommands"",""normal""";;
"10625,""UMR:  nsWidget::nsWidget() and nsWindow::nsWindow()"",""normal""";;
"13670,""GTK Widgets are slow to repaint/redraw during moves and configure events"",""normal""";;
"18186,""document.lastmodified JavaScript works remotely, not locally"",""normal""";;
"18673,""[PATCH} SUPERWIN fix for picky c++ compilers"",""normal""";;
"21752,""gdk_superwin_hard_process_exposes is greater than 31 chars"",""normal""";;
"9642,""sched: Linux D&D - Start/End Drag"",""normal""";;
"29578,""DND feedback is wrong on linux in the bookmarks panel"",""normal""";;
"30954,""build fails on digital unix because of missing usleep() prototype"",""normal""";;
"27791,""linux DND doesn't have correct visual drag feedback"",""normal""";;
"27380,""Too many XQueryPointer() calls"",""normal""";;
"30610,"".gif link doesn't work"",""normal""";;
"28331,""Select All -> Browser scrolls to bottom of window"",""normal""";;
"8590,""Purify reports uninitialized memory read in CreateDIBitmap() on mirabilis.com"",""normal""";;
"25359,""navigator.plugins and/or navigator.mimeTypes not working"",""normal""";;
"32063,""<font size=""""""""> makes font tiny"",""normal""";;
"26508,""select in prefs doesn't scroll"",""normal""";;
"34475,""Fresheye Japan shows search input field with redirect URL"",""normal""";;
"36380,""Crash switching language in font pref"",""normal""";;
"34170,""nsScriptError not thread-safe"",""normal""";;
"36250,""List of directories to check out for pull(runtime) in NGLayoutBuildList.pm"",""normal""";;
"33982,""JA text(keyword) input partially hidden in location field"",""normal""";;
"13161,""[FEATURE] implement nsClipboard::HasDataMatchingFlavors"",""normal""";;
"13334,""[feature] Click on menu items disappears submenu"",""normal""";;
"28292,""pref enumeration can go into an infinite loop"",""normal""";;
"24603,""Asian characters appearing in ascii paste"",""normal""";;
"36166,""Euro character renders as empty square"",""normal""";;
"31102,""Selection drag-scroll->try to scroll up but page keeps scrolling down"",""normal""";;
"35960,""CParserContext.cpp throws """"not reached"""" assertion, line 143"",""normal""";;
"36805,""[MLK] Leaking xptiInterfaceGuts"",""normal""";;
"36806,""[MLK] Leaking PRLocks in xptiInterfaceInfoManager::~xptiInterfaceInfoManager()"",""normal""";;
"15848,""XPCConvert::NativeData2JS -- variables used before initialized"",""normal""";;
"22511,""document.tooltipElement does not seem to work/exist/foo"",""normal""";;
"9668,""[feature] XP cursor support"",""normal""";;
"34053,""Highlight background appears green"",""normal""";;
"24782,""[FLOAT] Overlapping text and pictures"",""normal""";;
"33140,""Built-in Demo/Test fails - #14 XML Sorting"",""normal""";;
"34760,""Not all cookies from groups.aol.com are displayed in viewer"",""normal""";;
"34619,""nsXULTemplateBuilder should use fixed-size allocators and arenas"",""normal""";;
"25911,""Leaking JSContexts"",""normal""";;
"21056,""Leaking nsXPCWrappedNative object"",""normal""";;
"15046,""crash because of unloading dll's while they are used"",""normal""";;
"35785,""Crash if <menulist> doesn't have any child nodes (such as <menupopup>) in XUL file"",""normal""";;
"12102,""[PP]Static constructor crash on exit"",""normal""";;
"34543,""xpcom/io/nsLocalFileUnix.cpp does not build under Tru64 Unix"",""normal""";;
"9665,""[feature] Cursor support: define xp api"",""normal""";;
"37146,""The atomic.c test prints incorrect output"",""normal""";;
"29279,""Crash when loading urls greater than 100 characters"",""normal""";;
"20539,""Cookie Viewer displays blank lines"",""normal""";;
"20544,""Text in cookie viewer is difficult to read"",""normal""";;
"20669,""[dogfood] Sending cookie header with *every* url reqeust."",""normal""";;
"21775,""nsMultiMixedConverter needs to add nsIStreamObserver to it's QI method"",""normal""";;
"34963,""Missing CoUninitialize in DllMain of nsToolkit"",""normal""";;
"32611,""make win32 nsScreenManager understand multiple monitors"",""normal""";;
"36900,""Text of dropdown SELECT list not visible"",""normal""";;
"15855,""fix for nsInterfaceInfo leaks"",""normal""";;
"20321,""Bad Content-Length and page never finishes loading"",""normal""";;
"32505,""Seamonkey does not recognize Content-Encoding: gzip"",""normal""";;
"21020,""mozilla not respecting Content-encoding"",""normal""";;
"29754,""ftp dependence on nsXULWindow"",""normal""";;
"5995,""window.pageXOffset and window.pageYOffset return some big values."",""normal""";;
"17394,""MLK: leaking nsDOMEvents while running editor"",""normal""";;
"32048,""Browser does not start if Wingate is enabled"",""normal""";;
"24336,""need UserAgent service"",""normal""";;
"25021,""OnEndDocumentLoad is not reached when an image file is viewed directly"",""normal""";;
"25585,""Leaking a C string"",""normal""";;
"25590,""Leaking C string in cache code"",""normal""";;
"27728,""HTTP needs to use nsIProtocolProxyService"",""normal""";;
"27741,""can't visit directorys with ftp that include # or :"",""normal""";;
"27989,""ftp.dei.isep.ipp.pt:/pub/forth/ wont load"",""normal""";;
"37352,""nsRegionGTK::Init should not call gdk_region_new"",""normal""";;
"7372,""Dialogs on Windows don't look like dialog windows"",""normal""";;
"30176,""Fail to print Chinese webpages"",""normal""";;
"33862,""Non-latin1 directory name isn't display in Profile Manager"",""normal""";;
"33864,""Non-latin1 user name isn't display in Profile Manager"",""normal""";;
"36373,""Selecting small-caps text does not invert color"",""normal""";;
"21329,""Image cache needs to limit number as well as size of the image resources consumed on WIN95/WIN98"",""normal""";;
"22116,""view mistaking URL when 0x5c is used at second charactor"",""normal""";;
"35025,""line breaker GetPrev does not work correctly."",""normal""";;
"33996,""Correct usage of XIMPreeditEnable"",""normal""";;
"32484,""bad cast in nsWebShell::GetLinkState (mozilla/webshell/src/nsWebShell.cpp)"",""normal""";;
"37035,""[PP] assertion nsDateTimeFormatUnix not thread-safe"",""normal""";;
"36938,""Typo in mozilla/intl/unicharutil/tables/html40Symbols.properties"",""normal""";;
"29508,""nsImageWin::Draw() makes unnecessary system call"",""normal""";;
"32846,""[FLOAT] Text doesn't flow properly round image"",""normal""";;
"9640,""<sub> is not shifted down enough"",""normal""";;
"8398,""Table caption text when at bottom makes table grow too large"",""normal""";;
"29062,""file upload does not work if file path contains character encoded different than the docuemnt charset"",""normal""";;
"35829,""need ja_JP.PCK entry in unixcharset.properties for Solaris Shift_JIS"",""normal""";;
"32481,""document.getSelection() needs to be implemented"",""normal""";;
"28598,""""""\r"""" doesn't produce a line break!"",""normal""";;
"31624,""Mac IE favorites don't display as Japanese under JPN Mac OS 8.5/6"",""normal""";;
"30611,""Problem loading this page with Javascript errors."",""normal""";;
"34156,""Inconsistent Enter key event handling with CJK text input"",""normal""";;
"28928,""Hidden values affect the layout"",""normal""";;
"35864,""Convert nsSecureBrowserUIImpl to use new WebProgress interface"",""normal""";;
"7374,""Radio buttons vanish"",""normal""";;
"29220,""Enterprise.com pulls wrong page from server"",""normal""";;
"37721,""Text in Locationbox appears grey in color"",""normal""";;
"36112,""check for quicktime installed in nsSound"",""normal""";;
"13537,""Forms lose info upon back-button press"",""normal""";;
"20496,""[REGRESSION] Navigation Toolbar appears bad"",""normal""";;
"34367,""printing need support for Italics font"",""normal""";;
"37686,""Printing support needed for address text format"",""normal""";;
"28105,""Automatically detect Source Language does not work"",""normal""";;
"30564,""ftp fetch kills browser."",""normal""";;
"31622,""Button text shouldn't look like a link"",""normal""";;
"5562,""menu titles do not update"",""normal""";;
"35049,""[FIX][RFE] Make HTML input buttons conform to Win32 standards"",""normal""";;
"36957,""AtomImpl and nsStr leak introduced"",""normal""";;
"19942,""Cookie Manager displays incorrect information while shift-clicking"",""normal""";;
"9645,""sched: Linux D&D - Handle focus changes"",""normal""";;
"9644,""sched: Linux D&D - Get data into transferable"",""normal""";;
"38083,""Right-click on button acts as left-click"",""normal""";;
"38038,""CSS ident token should allow the non-latin1 character"",""normal""";;
"37395,""nsString::IsASCII return true for non ASCII"",""normal""";;
"26526,""Network related prefs"",""normal""";;
"27052,""Protocol portion of Location bar case sensetive"",""normal""";;
"27683,""nsStdURL::SetSpec shouldn't modify in parameter"",""normal""";;
"32040,""about: can't be link"",""normal""";;
"30603,""http proxy does not work"",""normal""";;
"13837,""Error loading URL - HTTP 400, malformed syntax"",""normal""";;
"21100,""Implement file cache"",""normal""";;
"23909,""Cookies radio pref has no default"",""normal""";;
"20814,""MSFT IIS server 1.0 pukes on lower case accept header"",""normal""";;
"4427,""{compat} Images with combined width greater than table wrap"",""normal""";;
"22455,""GoTo.com search in searchbar doesn't yield Relevance or URL info"",""normal""";;
"33043,""Port NSPR 3.5.1 to Solaris 2.5.1"",""normal""";;
"34623,""add """"rebuild()"""" API to elements with RDF-generated content"",""normal""";;
"16304,""Gdk-WARNING about missing iso8859-1 charsets"",""normal""";;
"18817,""{http}autodetection of content-type used"",""normal""";;
"38179,""Class names with underscore should not be allowed"",""normal""";;
"26021,""default stylesheet is not applied for XHTML 1.0 document."",""normal""";;
"28005,""Exceptions thrown in connect and disconnect"",""normal""";;
"29262,""LDAPSearch doesn't apply base64-encoding to nonprintable DNs"",""normal""";;
"34326,""LDAPDN.unEscapeRDN removes all /'s - not just the escape characters"",""normal""";;
"16514,""LDAPAttributeSet.removeElementAt() doesn't remove the attribute completely."",""normal""";;
"13546,""JDAPFilterOpers.java throws StringIndexOutOfBoundsException"",""normal""";;
"28601,""events passed to lower toplevel window"",""normal""";;
"17997,""HPUX 10.20: assembly part of the xpconnect seems to have a problem"",""normal""";;
"35580,""mouseover form button causes table to be redrawn without space for table caption"",""normal""";;
"31120,""ntio.c: _PR_Unblock_IO_Wait sets the wrong thr_bound_cpu."",""normal""";;
"22728,""linux: Drop down menus from the top level menu will appear through several dialogs"",""normal""";;
"30798,""Font prefs should not list Adobe fonts"",""normal""";;
"38390,""History feature of back and forward buttons does not disappear"",""normal""";;
"38725,""blur event fired on content area when tooltip pops up"",""normal""";;
"22677,""Phantom scrollbars and scrolling when using overflow and positioning"",""normal""";;
"31882,""Need to support 4.x-style keep-alive"",""normal""";;
"31884,""Need to clean up idle transports which are on the keep-alive list"",""normal""";;
"32002,""PR_Poll assertion breaks table regression tests"",""normal""";;
"34701,""UMR in nsXMLMIMEDataSource.cpp"",""normal""";;
"10549,""NECKO: location URL mangling needs a rewrite"",""normal""";;
"13182,""[PI] Internet Config support for MIME type mapping"",""normal""";;
"23480,""Need to implement HTTP PUT"",""normal""";;
"26191,""FTP not recovering from timed out connections."",""normal""";;
"28890,""HTTP does not arbitrary Cancelation."",""normal""";;
"37206,""Need XBL bindings and style for toggable buttons."",""normal""";;
"38816,""MENU_DESTROY event fires on popups even if oncreate handler failed"",""normal""";;
"38751,""nsAppShellService leaks"",""normal""";;
"29431,""Toolbar: expand/collapse menu becomes ineffective if grippy used"",""normal""";;
"36711,""[Blocker] Application hangs when entering Japanese chars in composer"",""normal""";;
"37772,""2nd argument in nsPSMComponent::HashEnd(..) should be an unsigned char**"",""normal""";;
"18601,""Bold type display broken with CJK char's"",""normal""";;
"38996,""New function PR_GetMemMapAlignment"",""normal""";;
"38669,""Caption is postioned at bottom when align=left/right value are assigned."",""normal""";;
"31817,""Tree D&D needs to support gestures to force move and copy"",""normal""";;
"34838,""Background Images on tables are not showing up in Quirks mode"",""normal""";;
"31587,""Incorrect password information in FTP authentication window."",""normal""";;
"29761,""Table columns fail to render in newer builds past 13."",""normal""";;
"31888,""strange """"growing"""" of borders on clicking link"",""normal""";;
"32416,""Problem with styles and tables."",""normal""";;
"36964,""[FIX]Input field of type File ignores styles"",""normal""";;
"38119,""radiogroup problems in the mailnews pref pane (3 pane layout)"",""normal""";;
"24339,""need to give system principals to JS componentry"",""normal""";;
"35066,""nsDocShellModule.cpp:49 fails to build with gcc 2.95.2"",""normal""";;
"39018,""visibility:collapse causes text in UI buttons to disappear..."",""normal""";;
"31649,""Middle button over scrollbar=>scrolls always"",""normal""";;
"35760,""****Gfx Scrollbar Special case hit!!*****"",""normal""";;
"23288,""Option items are not highlight when mouseover occurs."",""normal""";;
"37307,""Center aligned table draw behind other element when window is resized."",""normal""";;
"38285,""DestroyContexts nonsensical"",""normal""";;
"36685,""Corner of <titledbox> border should include short segment of a top border"",""normal""";;
"38672,""slow in loading and scrolling"",""normal""";;
"38300,""Two minor fixes for nsFtpConnectionThread.cpp"",""normal""";;
"37376,""Customize Char Coding dialog: Cancel - Save are in the wrong order"",""normal""";;
"38283,""[PATCH] widgets/timer/src/unix/nsNewTimer.cpp:nsNewTimer() leaks a nsGenericFactory"",""normal""";;
"17070,""textareas do not size correctly in xul (too small)"",""normal""";;
"21744,""nsSliderFrame.cpp cannot implement listener interfaces directly"",""normal""";;
"21958,""Personal toolbar items change size as you mouse over them"",""normal""";;
"32591,""View source page is displayed as ISO-8859-1 in no meta tag page"",""normal""";;
"36455,""unable to go to url with port but without http://"",""normal""";;
"37170,""scrollbar arrows relocate themselves during scrolling"",""normal""";;
"27920,""HTML meta tag is not created when the caret does not present"",""normal""";;
"39565,""[win32] radioBindings.xml not in commercial build (05/16)"",""normal""";;
"34617,""Unicode to GB2312GL converter"",""normal""";;
"39631,""tooltip timer doesn't fire so tooltips can't work"",""normal""";;
"34433,""Viewer is broken again"",""normal""";;
"16796,""CSS text-transform does not correctly change some characters"",""normal""";;
"36985,""need more Solaris locale entries in unixcharset.properties"",""normal""";;
"37408,""String bundle doesn't offer a scriptable enumerator"",""normal""";;
"37377,""Page reloaded when you press Cancel in customize charset dialog"",""normal""";;
"37739,""Make JS-independent security check function"",""normal""";;
"38919,""Missing entry points in xpcom.dll"",""normal""";;
"9671,""feature: Linux File picker filtering work - Filter by format"",""normal""";;
"38079,""Composer: replace charset menu with dynamic one"",""normal""";;
"38274,""Sample HTML for npsimple use the wrong MIME type"",""normal""";;
"38273,""Sample Plug-in (npsimple) needs to use new nsString methods"",""normal""";;
"37915,""plugin ref count leak in nsPluginHostImpl.cpp"",""normal""";;
"37394,""Old pthread refs in gtkxtbin code"",""normal""";;
"37165,""Unreconized protocal in embed/object src attribute breaks plug-in support code"",""normal""";;
"33930,""recognize iso-8859-8-i, iso-8859-8-e, iso-8859-6-i, iso-8859-6-e"",""normal""";;
"33842,""when using proxy, statusbar says """"contacting <proxy>"""""",""normal""";;
"31069,""2000030808 Crash Starting Mozilla, Can't Get In"",""normal""";;
"33123,""bad redirect at webmail.netscape.com"",""normal""";;
"39523,""Remove uses of NS_NewTimer"",""normal""";;
"22283,""memory leak of nsUnicodeEncodeHelper"",""normal""";;
"37130,""Implement """"Customize..."""" of Mail Composer charset menu"",""normal""";;
"40089,""fis signed vs unsigned comparisons in mozilla/intl/unicharutil/tests/UnicharSelfTest.cpp"",""normal""";;
"36311,""Double delete on a nsString* in StringUnicharInputStream"",""normal""";;
"39301,""Image cache size needs to be increased from 1024K"",""normal""";;
"33669,""PLS move res/charsetTitles.properties to chrome/.../locale"",""normal""";;
"38677,""Under the Apple menu, Japanese string """"About Netscape/Mozilla"""" displays as dots"",""normal""";;
"35912,""memory leaks loading plugins"",""normal""";;
"35704,""Grateful shutdown"",""normal""";;
"15210,""use CreatePluginInstance instead of CreateInstance to create plug-ins"",""normal""";;
"9472,""window.location.search not set"",""normal""";;
"35398,""accesing link properties hash, pathname, port, and search crash application for AREA."",""normal""";;
"23261,""Javascript problems with <a href=""""javascript:...""""> and changing values in a drop down"",""normal""";;
"26814,""greyscale printing doesn't work"",""normal""";;
"16456,""Asserting in table code when printing a particular page"",""normal""";;
"34870,""No dropdown menu on Mac with SELECT/OPTION elements"",""normal""";;
"39459,""Window layering on Mac is horked"",""normal""";;
"39891,""The code in nsPosixLocale::ParseLocaleString is programatically challenged."",""normal""";;
"34725,""(regression) ftp authentication no longer uses single signon"",""normal""";;
"36136,""[regression]View source with meta charset info does not display correct characters"",""normal""";;
"40320,""[regression]reload and Character coding menu does not work"",""normal""";;
"33094,""protocol authentication should use single sign-on"",""normal""";;
"34720,""(regression) http authentication no longer uses single signon"",""normal""";;
"26023,""class selector does not match class attribute value represented with unicode character reference."",""normal""";;
"6517,""not seeting max-element-size for certain iframes"",""normal""";;
"7378,""Mozilla M6 for Linux mis-identifies itself"",""normal""";;
"9285,""background image overflow on first load"",""normal""";;
"15086,""FEATURE: Implement simple links based on the XLink spec."",""normal""";;
"13325,""ImageFrame displays error icons too quickly"",""normal""";;
"14848,""Page doesn't lay out, except the bottom half"",""normal""";;
"18034,""[IMG] table doesn't reflow after image loads"",""normal""";;
"40381,""Crash selecting custom added JA Sidebar panel"",""normal""";;
"40529,""Some error returns in PR_GetIPNodeByName don't properly clean up"",""normal""";;
"29317,""Very bad wording in cookie pref"",""normal""";;
"39716,""Clicking on #ref links causes document reload"",""normal""";;
"38413,""table-rows are overlaping inside a form"",""normal""";;
"38206,""Improper table layout"",""normal""";;
"36220,""Crash in nsHTMLReflowState::CalculateHypotheticalBox()"",""normal""";;
"37528,""overlapping text"",""normal""";;
"36206,""Display glitches due to missing Invalidates during incremental reflow (testcase+patch)"",""normal""";;
"30195,""[FLOAT] Text does not reflow around image properly"",""normal""";;
"26088,""<fieldset> does not enclose all elements"",""normal""";;
"25880,""Page does not render at all"",""normal""";;
"39674,""Remove the Unix sigprocmask calls in prnetdb.c"",""normal""";;
"34971,""Window gets trashed on url."",""normal""";;
"26512,""[FLOAT] Image displayed over text"",""normal""";;
"40629,""NSPR's /dev/zero fd gets inherited by child processes"",""normal""";;
"36403,""dropdown selects garble arrow+browser area"",""normal""";;
"16574,""[BLEND] Inline elements go red with opacity property"",""normal""";;
"33125,""Coordinate with Netcenter on signed scripts"",""normal""";;
"38684,""""""security.checkxpconnect""""  pref is disabled"",""normal""";;
"35757,""Clicking sidebar splitter grippy blanks content"",""normal""";;
"39087,""Page load progress bar goes on indefinitely"",""normal""";;
"40751,""Selecting text, dragging scrollbar thumb initiates drag of plain text"",""normal""";;
"35652,""<strike> doesn't render as striked"",""normal""";;
"36417,""[TEXT] Text justification not working correctly on Mac"",""normal""";;
"33428,""tables with 1px height background images are slow to scroll"",""normal""";;
"5518,""Win32: PRSeekWhence values are passed to SetFilePointer."",""normal""";;
"30338,""Some links on AtomFilms.com are not clickable."",""normal""";;
"30605,""some text does not wrap around image, displayed on top"",""normal""";;
"28819,""FindGenericFont leaking an nsPref"",""normal""";;
"27679,""mozilla loads page with large combo box very slowly"",""normal""";;
"29937,""Linked Style, User Defined Tag in Head -> page doesn't load"",""normal""";;
"33243,""Every text frame addrefs the blink timer"",""normal""";;
"32094,""TheOnion not laying out correctly - tables in wrong place, etc"",""normal""";;
"31010,""Javascript errors in pull-down menu scripts"",""normal""";;
"30124,""[FLOAT] <address> initially overwrites left-formated graphic"",""normal""";;
"29507,""clean up PresShell refcounting."",""normal""";;
"40284,""""""container"""" attribute not updated correctly for extended templates"",""normal""";;
"35867,""Transparent image on position:absolute DIV no longer transparent after hide/show cycle"",""normal""";;
"40189,""Please move necko.properties and redirect_loop.dtd to chrome\locales"",""normal""";;
"31699,""Extra trailing CR/LF for textareas"",""normal""";;
"37650,""Initial values in text boxes not being displayed."",""normal""";;
"31380,""Unicode to GBK converter not working for some GBK chars"",""normal""";;
"18724,""Progress notifications not hitting!"",""normal""";;
"24506,""Table Column Width Calculation Wrong"",""normal""";;
"25002,""Inline absolute positioned elements are placed below normal text flow."",""normal""";;
"15822,""MLK: every nsHTMLTextAreaElement leaks"",""normal""";;
"31955,""NavQuirks: font-{family} should inherit into tables"",""normal""";;
"33119,""Background image on paragraph tiles from the paragraph to the bottom of the page"",""normal""";;
"21225,""Changing element's 'class' causes unnecessary reflow"",""normal""";;
"3732,""MLK:160 bytes leaked -  Leaking form elements array"",""normal""";;
"28399,""illegal use of nsString-nsFontMetricsWin::GetFontWeightTable- illegal cast down nsString to char* for non ASCII data"",""normal""";;
"19975,""MLK: DeviceContextImpl leaks"",""normal""";;
"22327,""[FLOAT] form elements overwriting left column"",""normal""";;
"32608,""MLK: 1 HTML Atom"",""normal""";;
"20101,""Top of the page is displayed twice after resizing window"",""normal""";;
"5460,""DL-inside-UL-inside-DL loses indentation"",""normal""";;
"35261,""Need :last-node (P and Hx tags inside a cell do not collapse the cell)"",""normal""";;
"30391,""Unsafe PR_ABS"",""normal""";;
"11596,""[WebShell] eliminate NS_COMFALSE"",""normal""";;
"26785,""[EVENTTARG] Links in negative margin overlap areas cannot be activated."",""normal""";;
